channel_name,category,text_length,word_count,sentiment,csat score
1,3,7,1,-0.1,3
1,5,7,1,-0.1,3
1,11,7,1,-0.1,3
1,9,18,2,-0.22461047652962632,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,6,1,0.2,3
2,11,7,1,-0.1,3
1,10,7,1,-0.1,3
1,3,7,1,-0.1,3
2,10,4,1,0.7,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,15,2,0.0,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,2,7,1,-0.1,3
1,10,7,1,-0.1,3
1,7,7,1,-0.1,3
1,2,7,1,-0.1,3
2,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,26,3,0.0,3
1,5,7,1,-0.1,3
2,10,7,1,-0.1,3
1,5,13,2,0.2556705265378064,3
1,8,21,3,0.1039126864252774,3
0,5,7,1,-0.1,3
1,9,7,1,-0.1,3
0,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,33,6,0.0,3
1,5,7,1,-0.1,3
1,10,87,12,0.059310722465758636,3
1,9,7,1,-0.1,3
1,9,7,1,-0.1,3
2,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,7,7,1,-0.1,3
1,7,27,4,0.0,3
1,5,33,5,0.08257761681914742,3
1,10,7,1,-0.1,3
1,10,31,4,-0.22941518442378905,3
1,10,7,1,-0.1,3
1,5,157,21,-0.3152165150738824,3
1,10,36,5,0.0,3
1,1,7,1,-0.1,3
1,10,101,12,0.2111494829831747,3
1,10,7,1,-0.1,3
1,8,34,5,0.1087527179796095,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,4,108,13,0.2633872584478545,3
1,8,7,1,-0.1,3
0,10,7,1,-0.1,3
1,5,34,4,-0.14688300725486514,3
1,5,13,2,0.6085867053093041,3
1,10,7,1,-0.1,3
0,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
0,4,35,5,0.011587828512901119,3
1,5,7,1,-0.1,3
1,10,7,1,-0.012711347759232073,3
1,5,34,5,0.0,3
1,10,21,3,0.15506380425753816,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
0,5,64,8,-0.8667449790169537,3
1,5,7,1,-0.1,3
1,5,6,1,0.2,3
1,5,18,3,-0.046348924230261365,3
1,10,4,1,0.7,3
2,5,7,1,-0.1,3
1,5,24,4,0.0,3
1,5,7,1,-0.1,3
1,10,4,1,0.0,3
2,5,7,1,-0.1,3
1,9,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,26,3,0.3706225612227112,3
1,8,53,6,0.02652181486306865,3
1,5,7,1,-0.1,3
2,5,7,1,-0.1,3
2,10,7,1,-0.1,3
1,8,7,1,-0.1,3
1,5,6,1,0.2,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,1,7,1,-0.1,3
1,5,5,1,0.0,3
1,2,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
2,5,7,1,-0.1,3
1,1,7,1,-0.1,3
0,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,8,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,39,5,0.0,3
1,10,7,1,-0.1,3
1,2,17,2,0.0010774158322751776,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,8,41,6,0.16406698433374478,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,8,7,1,-0.1,3
1,10,7,1,-0.1,3
1,2,4,1,0.41121248654825326,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
0,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,2,4,1,0.6023666699346598,3
1,2,7,1,-0.1,3
1,5,7,1,-0.1,3
1,11,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,43,5,-0.12339238255807167,3
1,10,130,18,0.14782769536179985,3
1,5,18,3,-0.03783233278053736,3
1,10,7,1,-0.1,3
2,5,7,1,-0.1,3
1,10,4,1,0.7,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
2,10,7,1,-0.1,3
2,10,7,1,-0.1,3
1,10,42,5,0.0,3
1,7,7,1,-0.1,3
1,9,7,1,-0.1,3
2,10,7,1,-0.1,3
1,8,20,3,0.183723373269172,3
1,10,38,5,0.018430668122059957,3
1,10,29,4,0.5143574648144639,3
2,5,7,1,-0.1,3
0,9,7,1,-0.1,3
1,5,7,1,-0.1,3
0,10,7,1,-0.1,3
2,8,7,1,-0.1,3
2,10,7,1,-0.1,3
1,8,7,1,-0.1,3
1,10,7,1,-0.1,3
1,7,7,1,-0.1,3
1,1,7,1,-0.1,3
2,5,7,1,-0.1,3
2,10,7,1,-0.1,3
1,5,33,6,0.20564228803918988,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,9,7,1,-0.1,3
1,5,7,1,-0.1,3
1,8,7,1,-0.1,3
1,10,7,1,-0.1,3
1,1,36,5,0.0,3
1,5,7,1,-0.1,3
1,10,9,2,0.512416030910784,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
2,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
2,11,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
2,11,7,1,-0.1,3
1,5,7,1,-0.1,3
1,9,4,1,0.7,3
1,10,4,1,0.7,3
1,10,128,17,0.04663046296323825,3
1,2,7,1,-0.1,3
1,8,7,1,-0.1,3
1,5,7,1,-0.1,3
0,5,7,1,-0.1,3
1,10,7,1,-0.1,3
2,11,7,1,-0.1,3
1,11,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,105,12,-0.36665280812743845,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,31,5,0.34469347382742116,3
1,5,7,1,-0.1,3
1,8,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,7,7,1,-0.1,3
1,10,7,1,-0.1,3
1,9,7,1,-0.1,3
1,10,26,4,0.0,3
2,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,11,7,1,-0.1,3
1,10,7,1,-0.1,3
1,7,76,10,0.0,3
1,9,35,6,0.13538714385569134,3
1,2,126,16,-0.08011522786450509,3
1,10,7,1,-0.1,3
1,1,36,5,0.09105996994047713,3
1,5,7,1,-0.1,3
1,8,61,9,0.1048247912258517,3
1,10,7,1,-0.1,3
1,5,34,4,-0.32274288866244216,3
1,10,7,1,-0.1,3
2,5,7,1,-0.1,3
0,5,7,1,-0.1,3
1,5,25,3,0.0,3
1,5,48,6,0.1,3
1,11,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
2,1,7,1,-0.1,3
2,10,7,1,-0.1,3
1,5,7,1,-0.1,3
2,10,36,5,-0.2137324577437132,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
2,5,7,1,-0.1,3
2,10,7,1,-0.1,3
1,10,28,4,0.0,3
1,5,7,1,-0.1,3
1,5,24,3,0.0,3
1,7,42,6,0.0,3
1,10,0,0,0.0,3
1,10,7,1,-0.1,3
1,5,7,1,-0.03908687090269991,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
0,5,55,8,0.09653514244191373,3
1,5,7,1,-0.1,3
1,10,32,4,0.25054141869331203,3
0,5,7,1,-0.1,3
1,10,7,1,-0.1,3
2,1,7,1,-0.1,3
2,1,7,1,-0.1,3
2,5,7,1,-0.1,3
1,2,17,2,0.009091054472829999,3
2,5,7,1,-0.1,3
0,5,7,1,-0.1,3
1,9,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
2,10,7,1,-0.1,3
1,10,7,1,-0.1,3
2,10,7,1,-0.1,3
1,10,7,1,-0.1,3
2,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,8,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,9,16,3,-0.35081161150804285,3
2,10,7,1,-0.1,3
0,5,7,1,-0.1,3
1,9,239,36,0.06371535792958141,3
1,10,7,1,-0.1,3
1,5,5,1,0.01828254084765668,3
1,9,61,9,0.6393865646616845,3
2,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,0,0,0.0,3
1,8,7,1,-0.1,3
1,9,98,13,0.31710962500950046,3
1,8,7,1,-0.1,3
1,10,7,1,-0.1,3
1,2,7,1,-0.1,3
1,11,7,1,-0.1,3
1,1,40,5,0.0,3
0,1,7,1,-0.1,3
1,5,7,1,-0.1,3
1,9,7,1,-0.1,3
1,9,171,26,-0.900515934478664,3
1,5,7,1,-0.1,3
1,8,33,5,0.0,3
1,9,76,11,0.5277402511470558,3
1,10,7,1,-0.1,3
2,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,9,1,0.5725169124537983,3
1,5,7,1,-0.1,3
1,9,58,7,0.0,3
1,10,7,1,-0.1,3
2,5,18,2,0.17247627065932197,3
1,2,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,132,16,-0.537801416945243,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,7,30,4,0.2277680091432569,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
2,10,7,1,-0.1,3
1,10,86,12,0.0448924084661978,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,2,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,6,1,0.0,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
0,5,7,1,-0.1,3
1,10,21,3,0.4325797063463481,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,2,7,1,-0.1,3
1,3,7,1,-0.1,3
1,10,87,12,0.1060090273102629,3
1,10,7,1,-0.1,3
2,10,7,1,-0.1,3
1,5,7,1,-0.1,3
0,10,7,1,-0.1,3
1,10,7,1,-0.1,3
2,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,20,3,0.0,3
2,9,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,128,17,0.03197163760528349,3
1,9,22,3,0.0,3
1,5,39,6,-0.33727482821068366,3
1,10,15,2,0.0,3
1,8,200,29,0.15655828528526217,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,74,10,0.0,3
2,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,2,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,6,1,0.2,3
1,10,7,1,-0.1,3
1,10,0,0,0.0,3
1,8,7,1,-0.1,3
2,10,7,1,-0.1,3
0,5,7,1,-0.1,3
1,9,48,5,0.0,3
1,5,7,1,-0.1,3
1,10,18,3,0.0,3
1,5,7,1,-0.1,3
1,7,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,4,1,0.0,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,11,7,1,-0.1,3
1,9,7,1,-0.1,3
1,10,7,1,-0.1,3
0,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,9,19,3,0.16404351331429384,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,8,7,1,-0.1,3
1,10,35,4,0.6612527322602773,3
1,2,4,1,0.25812470130447573,3
0,10,7,1,-0.1,3
2,9,7,1,-0.1,3
1,10,7,1,-0.1,3
2,11,7,1,-0.1,3
2,8,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,1,7,1,-0.1,3
1,2,7,1,-0.1,3
2,5,7,1,-0.1,3
1,10,20,3,0.0,3
1,2,7,1,-0.1,3
1,5,7,1,-0.1,3
2,8,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,25,3,0.6879353417422226,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,9,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,8,4,1,0.7,3
1,9,7,1,-0.1,3
2,10,7,1,-0.1,3
1,9,199,30,0.49608355503878887,3
1,10,7,1,-0.1,3
1,8,36,6,0.0,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
2,10,4,1,0.7,3
1,10,7,1,-0.1,3
1,10,18,3,0.0,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
0,5,53,8,0.46093773446169134,3
1,5,7,1,-0.1,3
1,2,7,1,-0.1,3
1,10,7,1,-0.1,3
2,11,7,1,-0.1,3
1,6,93,11,0.0,3
1,7,27,4,0.0,3
1,5,7,1,-0.1,3
0,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,11,7,1,-0.1,3
1,10,7,1,-0.1,3
0,5,35,4,0.0,3
2,5,7,1,-0.1,3
1,7,42,6,0.0,3
1,10,7,1,-0.1,3
1,5,30,5,0.4957583498274154,3
2,5,7,1,-0.1,3
1,5,7,1,-0.1,3
0,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,8,17,2,0.20743699665795678,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
2,10,7,1,-0.1,3
1,11,7,1,-0.1,3
1,10,7,1,-0.1,3
0,10,35,5,-0.052425445940320586,3
1,8,7,1,-0.1,3
1,3,7,1,-0.1,3
1,8,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
2,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
2,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,88,12,-0.1698999352277044,3
1,5,7,1,-0.1,3
1,1,3,1,0.10172886191017261,3
1,9,44,7,-0.1219464863674555,3
2,10,15,2,0.0,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
2,5,7,1,-0.1,3
1,8,7,1,-0.1,3
1,10,3,1,-0.6922935304595478,3
1,2,7,1,-0.1,3
2,10,7,1,-0.1,3
2,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,1,7,1,-0.1,3
1,1,7,1,-0.1,3
1,10,131,17,0.19130474160910857,3
2,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
0,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,4,1,0.7,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,20,3,0.0663185475912097,3
1,5,7,1,-0.1,3
1,10,22,3,-0.287136406101248,3
1,8,71,10,-0.04180277045558889,3
1,5,7,1,-0.1,3
1,2,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,9,7,1,-0.1,3
1,2,106,15,-0.2870811548725827,3
1,5,7,1,-0.1,3
1,8,57,7,-0.5411134942718234,3
1,9,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,19,3,0.5848527803728258,3
2,5,7,1,-0.1,3
1,10,17,2,-0.14086988184288118,3
2,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,1,7,1,-0.1,3
1,10,16,2,-0.21459206634035177,3
1,10,7,1,-0.1,3
2,10,7,1,-0.1,3
1,10,2,1,-0.3487543048753951,3
1,10,7,1,-0.1,3
2,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,9,48,5,0.0,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
0,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,7,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,4,1,0.28965276931742917,3
1,8,98,12,0.07185944524848657,3
1,10,7,1,-0.1,3
1,2,7,1,-0.1,3
1,11,7,1,-0.1,3
1,5,7,1,-0.1,3
1,8,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,36,4,-0.3103366345538747,3
2,5,7,1,-0.1,3
1,9,58,7,0.0,3
2,9,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,2,7,1,-0.1,3
1,8,58,7,-0.30942037986101695,3
0,5,7,1,-0.1,3
2,10,4,1,0.04699797168137423,3
1,10,7,1,-0.1,3
1,10,0,0,0.0,3
0,9,158,24,0.11922548057982005,3
1,11,7,1,-0.1,3
1,10,15,2,0.061023438585610074,3
2,11,7,1,-0.1,3
2,10,5,1,0.03009425410236302,3
2,2,7,1,-0.1,3
1,11,7,1,-0.1,3
1,10,25,4,0.05857111854279351,3
1,8,52,6,-0.013893326839238728,3
2,10,7,1,-0.1,3
1,6,264,33,-0.2338654741781278,3
1,5,31,4,0.0,3
1,9,46,6,-0.0617241128835071,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
2,10,7,1,-0.1,3
1,5,49,6,-0.16611958365178436,3
2,10,7,1,-0.1,3
1,10,0,0,0.0,3
1,10,0,0,0.0,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,4,1,0.7,3
2,5,4,1,0.7,3
1,1,7,1,-0.1,3
1,10,24,4,0.07034468861219466,3
1,10,101,12,0.06880297907766539,3
1,10,7,1,-0.1,3
2,8,6,1,-0.09360181205887651,3
1,10,17,3,-0.08528218850458136,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,97,14,-0.1595354215316926,3
1,10,4,1,0.7,3
2,11,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,45,6,0.0,3
1,11,7,1,-0.1,3
1,5,51,8,0.15183261825618577,3
1,1,7,1,-0.1,3
1,9,7,1,-0.1,3
1,10,7,1,-0.1,3
2,5,7,1,-0.1,3
2,10,7,1,-0.1,3
1,9,60,8,0.38492914194087224,3
1,5,118,16,0.12806702555879704,3
1,10,63,9,0.10470955963653149,3
1,8,4,1,0.7,3
2,10,7,1,-0.1,3
2,7,7,1,-0.1,3
2,5,7,1,-0.1,3
2,1,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,20,3,0.5462362459042057,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,8,33,5,0.3970448262650226,3
1,10,7,1,-0.1,3
2,10,7,1,-0.1,3
2,10,7,1,-0.1,3
1,5,8,1,0.5007195422232471,3
1,10,91,12,-0.007726246389208558,3
1,10,7,1,-0.1,3
1,7,47,6,0.0,3
1,10,7,1,-0.1,3
1,9,7,1,-0.1,3
1,5,4,1,0.7,3
1,5,7,1,-0.1,3
1,7,47,6,0.0,3
1,5,67,9,-0.02725350691428896,3
1,5,7,1,-0.1,3
2,8,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,8,4,1,0.7,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,12,2,0.7620329034724392,3
1,7,33,5,0.5709388825787951,3
1,5,7,1,-0.1,3
1,10,64,9,0.0,3
1,5,7,1,-0.1,3
1,5,25,3,0.0,3
1,9,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,9,7,1,-0.1,3
1,2,7,1,-0.1,3
1,5,2,1,-0.5072722872834758,3
1,8,7,1,-0.1,3
1,5,7,1,-0.1,3
1,8,7,1,-0.1,3
1,1,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,4,1,0.7,3
2,5,7,1,-0.1,3
2,10,7,1,0.8713253402952229,3
2,10,7,1,-0.1,3
1,9,97,13,0.03332231797462701,3
1,2,4,1,0.6953445671854233,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,13,2,0.6458278367912305,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
0,5,34,4,-0.05691711983350254,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,4,1,0.7,3
1,10,7,1,-0.1,3
1,8,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,9,7,1,-0.1,3
1,8,95,14,0.0,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,12,2,0.0,3
0,10,7,1,-0.1,3
1,5,43,6,-0.021576332822515337,3
1,10,7,1,-0.1,3
1,10,85,14,-0.07057966650607916,3
1,10,15,2,0.09854867809191017,3
1,10,7,1,-0.1,3
1,8,7,1,-0.1,3
2,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,14,2,0.0,3
1,11,7,1,-0.1,3
1,8,20,3,0.019681167067267486,3
1,10,88,11,0.20403280850368033,3
0,10,35,4,0.11937603117712359,3
1,5,7,1,-0.1,3
1,10,3,1,-0.678200759262645,3
1,8,21,3,0.33074713877152123,3
1,10,20,3,0.0,3
1,1,7,1,-0.1,3
1,2,7,1,-0.1,3
1,7,264,32,-0.1991821969430836,3
0,5,7,1,-0.1,3
1,10,86,14,0.3798648701244123,3
2,7,7,1,-0.1,3
2,11,7,1,-0.1,3
1,9,85,12,0.0027770890518895378,3
0,5,7,1,-0.1,3
1,5,7,1,-0.1,3
2,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
2,10,79,11,0.05211928973775227,3
1,10,13,2,0.7117160621881091,3
1,10,4,1,0.7,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,8,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,27,5,0.18285600708931932,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
2,10,6,1,0.2,3
1,1,7,1,-0.1,3
2,10,4,1,0.7,3
2,5,7,1,-0.1,3
1,10,123,19,0.0,3
1,8,7,1,-0.1,3
1,8,37,5,0.0,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,4,1,0.7,3
1,7,7,1,-0.1,3
1,5,7,1,-0.1,3
1,7,71,10,-0.46668370848512886,3
1,10,7,1,-0.1,3
1,8,7,1,-0.1,3
1,5,34,5,0.0,3
1,5,7,1,-0.1,3
1,5,38,6,-0.000734656103527387,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
0,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,9,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,9,7,1,-0.1,3
1,10,18,3,0.0,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
0,5,7,1,-0.06886228432509099,3
2,1,7,1,-0.1,3
1,5,31,5,0.28473120382719375,3
1,2,7,1,-0.1,3
1,5,7,1,-0.1,3
2,10,7,1,-0.1,3
1,11,7,1,-0.1,3
1,10,7,1,-0.1,3
1,9,7,1,-0.1,3
1,10,0,0,0.0,3
1,5,7,1,-0.1,3
1,9,7,1,-0.1,3
1,5,25,3,0.0,3
1,5,27,5,-0.12150714740463336,3
1,8,447,63,-0.16614672144637582,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
2,5,7,1,-0.1,3
1,6,15,2,0.0,3
1,8,28,4,0.5055918827310003,3
1,10,34,5,0.16867619340608808,3
2,5,7,1,-0.1,3
1,10,36,4,0.0,3
1,8,28,4,0.01954867947076,3
1,10,7,1,-0.1,3
1,4,260,34,-0.2916326982345795,3
1,10,22,3,-0.341628881580257,3
1,10,9,1,0.926145673490712,3
2,10,7,1,-0.1,3
1,5,4,1,0.6341406204197219,3
1,5,7,1,-0.1,3
2,10,7,1,-0.1,3
1,11,7,1,-0.1,3
1,3,284,36,-0.1041581575506835,3
1,10,7,1,-0.1,3
1,8,7,1,-0.1,3
1,1,7,1,-0.1,3
0,10,7,1,-0.1,3
1,10,97,13,-0.03445739618182586,3
1,5,7,1,-0.1,3
2,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,18,3,0.0,3
1,5,7,1,-0.1,3
1,8,55,9,0.2479858961454248,3
2,5,7,1,-0.1,3
1,10,36,4,0.12430538508649269,3
1,10,17,2,-0.4807983874587994,3
1,10,4,1,0.7,3
1,5,38,4,-0.1794838520759389,3
2,5,7,1,-0.1,3
1,5,19,3,0.0,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
2,10,7,1,-0.1,3
1,9,7,1,-0.1,3
1,5,7,1,-0.1,3
1,3,118,16,-0.08851137431934675,3
2,5,7,1,-0.1,3
1,5,13,2,0.0,3
1,8,7,1,-0.1,3
2,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,9,16,3,-0.07027582768588092,3
1,8,37,5,0.0,3
2,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
2,5,74,10,0.0,3
1,5,7,1,-0.1,3
1,10,0,0,0.0,3
1,7,185,23,-0.09941000697861757,3
1,5,9,1,0.0,3
2,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,12,2,0.6042518004956311,3
1,10,3,1,-0.016052518128277213,3
1,5,7,1,-0.1,3
1,5,57,8,-0.18761285010423032,3
1,1,7,1,-0.1,3
1,6,72,9,-0.28362006873846884,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
2,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,7,7,1,-0.1,3
1,8,233,33,-0.26458396146865376,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,85,13,0.0864002744865874,3
2,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,11,7,1,-0.1,3
0,5,154,21,-0.14849100056314407,3
1,10,4,1,0.06003964196610079,3
0,10,7,1,-0.1,3
1,1,7,1,-0.1,3
2,5,7,1,-0.1,3
0,5,54,8,0.2217289297146781,3
1,10,7,1,-0.1,3
2,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,26,4,0.4363874021636241,3
1,10,25,3,0.7352314544951194,3
1,5,7,1,-0.1,3
2,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,18,2,0.1303287155175236,3
1,10,7,1,-0.1,3
1,10,7,1,-0.1,3
1,5,7,1,-0.1,3
